"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition"
2028,"E_F_jennifer_aniston.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","11","12345","E_F_jennifer_aniston.jpg P_F_hillary_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1735,"E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_Judi_Dench.jpg E_F_keira_knightley.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3829,"P_M_boris_johnson.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_boris_johnson.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2216,"E_F_sandra_bullock.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_sandra_bullock.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3719,"E_M_robert_de_niro.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_robert_de_niro.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2186,"E_M_nicolas_cage.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_nicolas_cage.jpg P_M_bill_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4652,"E_F_jennifer_aniston.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_jennifer_aniston.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
103715,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","11","12345","P_M_bill_clinton.jpg P_M_david_cameron.jpg",-1.45094797848067,"34","Female","right",1,1,TRUE,"international/./visual_perception"
2487,"E_M_nicolas_cage.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","11","12345","E_M_nicolas_cage.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2146,"E_F_Kate_Winslet.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Kate_Winslet.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2181,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","11","12345","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1982,"E_F_sandra_bullock.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_sandra_bullock.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2425,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2079,"E_F_keira_knightley.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_keira_knightley.jpg P_F_hillary_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2380,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2087,"E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2005,"E_F_keira_knightley.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_keira_knightley.jpg E_M_robert_de_niro.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3453,"P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","11","12345","P_M_george_Wbush.jpg P_M_Tony_Blair.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3591,"P_M_boris_johnson.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_boris_johnson.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2644,"E_M_michael_caine.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_michael_caine.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2353,"E_F_jennifer_aniston.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_jennifer_aniston.jpg P_M_Tony_Blair.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2983,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4147,"E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","11","12345","E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
64710,"E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_Judi_Dench.jpg E_F_Kate_Winslet.jpg",0.719761595624272,"34","Female","right",1,1,TRUE,"international/./visual_perception"
2887,"P_F_hillary_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_hillary_clinton.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2361,"P_F_hillary_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_hillary_clinton.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3961,"P_F_hillary_clinton.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","11","12345","P_F_hillary_clinton.jpg P_M_bill_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
5702,"E_F_Kate_Winslet.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3089,"P_F_tehresy_may.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_tehresy_may.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4173,"E_M_Hugh_Grant.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","11","12345","E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3194,"E_M_robert_de_niro.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_robert_de_niro.jpg P_M_david_cameron.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
27741,"P_M_boris_johnson.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","11","12345","P_M_boris_johnson.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2863,"E_M_michael_caine.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1857,"E_F_Kate_Winslet.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Kate_Winslet.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2805,"E_M_nicolas_cage.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2341,"E_F_sandra_bullock.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_sandra_bullock.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
7971,"E_F_Kate_Winslet.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","12","12345","E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7787,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","12","12345","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4025,"E_F_keira_knightley.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","12","12345","E_F_keira_knightley.jpg P_M_donald_trump.jpg",1.10604962671518,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3754,"E_F_angelina_jolie.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","12","12345","E_F_angelina_jolie.jpg P_M_donald_trump.jpg",1.10604962671518,"30","Female","right",1,1,FALSE,"international/./visual_perception"
6959,"E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","12","12345","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7642,"E_F_sandra_bullock.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","12","12345","E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
12224,"E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","12","12345","E_F_jennifer_aniston.jpg E_F_Judi_Dench.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5644,"P_M_boris_johnson.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","12","12345","P_M_boris_johnson.jpg P_M_david_cameron.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3818,"E_F_keira_knightley.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","12","12345","E_F_keira_knightley.jpg P_M_bill_clinton.jpg",1.10604962671518,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5168,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","12","12345","E_M_michael_caine.jpg P_M_boris_johnson.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7879,"E_F_jennifer_aniston.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","12","12345","E_F_jennifer_aniston.jpg P_F_nicola_sturgeon.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5199,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","12","12345","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
8112,"E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","12","12345","E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5172,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","12","12345","E_M_tom_hankes.jpg P_F_tehresy_may.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5641,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","12","12345","P_M_bill_clinton.jpg P_M_david_cameron.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4580,"E_M_tom_hankes.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","12","12345","E_M_tom_hankes.jpg P_M_bill_clinton.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
6503,"E_M_nicolas_cage.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","2","12","12345","E_M_nicolas_cage.jpg E_M_tom_hankes.jpg",-2.47096193202326,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7394,"E_F_jennifer_aniston.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","12","12345","E_F_jennifer_aniston.jpg E_F_keira_knightley.jpg",-2.47096193202326,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3956,"E_M_robert_de_niro.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","12","12345","E_M_robert_de_niro.jpg P_M_david_cameron.jpg",-0.682456152654045,"30","Female","right",0,1,TRUE,"international/./visual_perception"
4443,"E_F_Judi_Dench.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","2","12","12345","E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg",-2.47096193202326,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3945,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","4","12","12345","E_M_michael_caine.jpg P_F_tehresy_may.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7045,"E_M_robert_de_niro.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","2","12","12345","E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg",-2.47096193202326,"30","Female","right",0,1,TRUE,"international/./visual_perception"
6289,"E_F_Kate_Winslet.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","12","12345","E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
9231,"E_F_keira_knightley.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","3","12","12345","E_F_keira_knightley.jpg P_M_george_Wbush.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7591,"E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","12","12345","E_M_robert_de_niro.jpg E_M_tom_hankes.jpg",-1.57670904233865,"30","Female","right",0,1,TRUE,"international/./visual_perception"
5031,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","12","12345","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3308,"E_F_Kate_Winslet.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","12","12345","E_F_Kate_Winslet.jpg P_M_donald_trump.jpg",1.10604962671518,"30","Female","right",1,1,FALSE,"international/./visual_perception"
9728,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","12","12345","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7177,"E_M_michael_caine.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","12","12345","E_M_michael_caine.jpg P_M_bill_clinton.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4852,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","12","12345","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3413,"E_F_jennifer_aniston.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","12","12345","E_F_jennifer_aniston.jpg E_M_robert_de_niro.jpg",1.10604962671518,"30","Female","right",1,0,TRUE,"international/./visual_perception"
4701,"E_M_michael_caine.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","12","12345","E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg",1.10604962671518,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7404,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","12","12345","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5656,"E_F_angelina_jolie.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","12","12345","E_F_angelina_jolie.jpg P_M_bill_clinton.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3133,"E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","12","12345","E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg",1.10604962671518,"30","Female","right",1,0,TRUE,"international/./visual_perception"
6160,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","12","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",1.10604962671518,"30","Female","right",1,1,FALSE,"international/./visual_perception"
8246,"P_F_nicola_sturgeon.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","12","12345","P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg",0.211796737030565,"30","Female","right",1,1,FALSE,"international/./visual_perception"
5716,"E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","12","12345","E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg",-2.47096193202326,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4365,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","12","12345","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",-0.682456152654045,"30","Female","right",1,1,FALSE,"international/./visual_perception"
7500,"E_M_nicolas_cage.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","12","12345","E_M_nicolas_cage.jpg P_M_donald_trump.jpg",-1.57670904233865,"30","Female","right",1,1,FALSE,"international/./visual_perception"
